text,label,question,prompts,note
Top notch!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Uitzonderlijk goed.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik hou echt van het idee.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Geweldig werk!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Mooi gedaan.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Prima!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Super leuk.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Zeer positief.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was te gek.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Beter dan ik had verwacht.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Aangenaam verrast.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Het was hilarisch.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Hield van elke minuut.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Verfrissend goed.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Super tevreden.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Bravo!,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Laat me glimlachen.,positive,"""Wat vond je er van?” and “Hoe vind je dat""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following questions. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
